Wall time,Step,Value
1662559170.111279,0,0.01143157109618187
1662559174.8542993,2,0.010168366134166718
1662559177.7076077,3,0.010090083815157413
1662559180.804353,4,0.009890958666801453
1662559183.8170793,5,0.009372932836413383
1662559189.6512682,7,0.009078278206288815
1662559196.030115,9,0.00872904621064663
1662559199.1283846,10,0.008421717211604118
1662559202.2258115,11,0.008221246302127838
1662559208.447908,13,0.008108474314212799
1662559211.5100048,14,0.008060802705585957
1662559214.3355649,15,0.008013976737856865
1662559217.361579,16,0.008004087023437023
1662559220.4227622,17,0.00803544744849205
1662559222.506303,18,0.008085418492555618
1662559223.9969375,19,0.008105527609586716
1662559226.1167083,20,0.00807441957294941
1662559227.6584115,21,0.00800541415810585
1662559229.804508,22,0.007924302481114864
1662559233.3255348,23,0.007846513763070107
1662559240.0328279,25,0.0076929377391934395
1662559243.5926054,26,0.007611432578414679
1662559247.2460873,27,0.007536552846431732
1662559250.9500775,28,0.0074793146923184395
1662559254.88936,29,0.007442580070346594
1662559258.5872614,30,0.007418953813612461
1662559262.0833104,31,0.007396769244223833
1662559265.639262,32,0.007372330408543348
1662559269.0112593,33,0.007350024301558733
1662559272.4041474,34,0.007336014416068792
1662559275.9781036,35,0.007332078646868467
1662559279.56035,36,0.007333843503147364
1662559281.0256424,37,0.007334709167480469
1662559283.2791986,38,0.007330612745136023
1662559286.810233,39,0.007321872282773256
1662559290.3968198,40,0.007310841698199511
1662559297.2299895,42,0.007283240091055632
1662559300.4763412,43,0.007263414561748505
1662559303.9752376,44,0.007239199243485928
1662559311.353936,46,0.007189420983195305
1662559314.9308884,47,0.007169644348323345
1662559318.377212,48,0.007154043298214674
1662559321.7860475,49,0.007141532376408577
1662559325.2354178,50,0.007131235674023628
1662559328.512845,51,0.007122708950191736
1662559331.6447535,52,0.007115292362868786
1662559334.6701245,53,0.007107624318450689
1662559337.7144737,54,0.007098006550222635
1662559340.947386,55,0.007085381541401148
1662559347.0716891,57,0.007053107488900423
1662559350.0844123,58,0.0070363241247832775
1662559356.2970753,60,0.00700739212334156
1662559359.2338457,61,0.006996341980993748
1662559362.2383573,62,0.006987571716308594
1662559365.390899,63,0.006980440113693476
1662559371.5917091,65,0.006967359688133001
1662559374.8335984,66,0.006960216443985701
1662559377.7574053,67,0.006952621974050999
1662559381.0973434,68,0.006944796536117792
1662559384.3868866,69,0.006936850491911173
1662559387.7455468,70,0.006928817369043827
1662559391.198295,71,0.006920835934579372
1662559395.0359824,72,0.006913095247000456
1662559398.6895766,73,0.006905567832291126
1662559402.2049973,74,0.006897865794599056
1662559405.874734,75,0.0068894545547664165
1662559409.2785478,76,0.0068800607696175575
1662559412.83469,77,0.006869843695312738
1662559416.2099118,78,0.006859196815639734
1662559419.847847,79,0.006848454941064119
1662559423.4218884,80,0.006837795954197645
1662559426.694415,81,0.006827377714216709
1662559429.7174933,82,0.006817453540861607
1662559432.7848544,83,0.006808254402130842
1662559436.32081,84,0.006799793336540461
1662559439.6386087,85,0.0067918561398983
1662559442.7569215,86,0.006784180179238319
1662559446.4445443,87,0.006776674650609493
1662559449.9859664,88,0.0067693996243178844
1662559453.3737597,89,0.006762384437024593
1662559456.6950498,90,0.006755473092198372
1662559463.4829805,92,0.006740928161889315
1662559467.0170963,93,0.00673299515619874
1662559470.7329352,94,0.006724588107317686
1662559474.3240612,95,0.00671570235863328
1662559477.7069328,96,0.006706363055855036
1662559484.5273373,98,0.006687098648399115
1662559487.7552729,99,0.006677801720798016
1662559491.2551827,100,0.0066690221428871155
1662559494.6234946,101,0.00666073989123106
1662559501.213355,103,0.006644973997026682
1662559504.462994,104,0.006637140642851591
1662559507.7875793,105,0.006629148032516241
1662559511.2401938,106,0.0066208909265697
1662559514.7359805,107,0.006612333934754133
1662559518.2662542,108,0.00660354271531105
1662559521.4911706,109,0.006594656500965357
1662559524.7696645,110,0.006585812196135521
1662559527.8653238,111,0.006577061954885721
1662559531.36582,112,0.006568383891135454
1662559538.4330683,114,0.00655110739171505
1662559542.185445,115,0.006542484275996685
1662559545.6242595,116,0.006533860694617033
1662559549.0284164,117,0.006525217555463314
1662559552.7486277,118,0.006516555789858103
1662559556.1742108,119,0.006507893092930317
1662559559.8410347,120,0.006499231792986393
1662559563.505293,121,0.006490536965429783
1662559567.4141243,122,0.006481751799583435
1662559571.0793545,123,0.006472849752753973
1662559578.171845,125,0.00645479978993535
1662559581.6224003,126,0.006445731036365032
1662559584.8285089,127,0.0064366664737463
1662559588.0089495,128,0.006427627056837082
1662559591.1139529,129,0.006418637000024319
1662559594.4224362,130,0.00640969118103385
1662559597.5948772,131,0.006400754675269127
1662559600.7949903,132,0.006391787435859442
1662559606.9093072,134,0.006373727694153786
1662559613.2073562,136,0.0063556041568517685
1662559616.4952009,137,0.006346522830426693
1662559619.5077274,138,0.0063374238088727
1662559622.7914467,139,0.0063283066265285015
1662559625.7125611,140,0.006319166626781225
1662559629.1376374,141,0.006309992633759975
1662559632.142119,142,0.006300788838416338
1662559635.58002,143,0.0062915789894759655
1662559638.8824863,144,0.006282390560954809
1662559642.4404478,145,0.006273232866078615
1662559645.5613432,146,0.0062640998512506485
1662559648.3798304,147,0.0062549724243581295
1662559651.7585883,148,0.006245834287256002
1662559658.5873675,150,0.006227462086826563
1662559665.1856687,152,0.006208933889865875
1662559668.7638445,153,0.006199648138135672
1662559672.465208,154,0.00619036890566349
1662559678.9321017,156,0.00617183418944478
1662559682.4645748,157,0.006162574980407953
1662559686.189136,158,0.006153319496661425
1662559689.3457124,159,0.006144061218947172
1662559693.227548,160,0.006134797818958759
1662559696.569895,161,0.00612553209066391
1662559699.8015769,162,0.0061162724159657955
1662559702.7978396,163,0.006107021123170853
1662559705.836631,164,0.006097774486988783
1662559708.8732486,165,0.0060885255225002766
1662559711.8992977,166,0.006079274695366621
1662559718.0280032,168,0.00606077816337347
1662559720.759242,169,0.006051531061530113
1662559723.7062578,170,0.006042285356670618
1662559727.0072398,171,0.006033045705407858
1662559730.4869964,172,0.006023806054145098
1662559733.9215145,173,0.006014564074575901
1662559737.5256777,174,0.006005317438393831
1662559740.8375304,175,0.005996067076921463
1662559743.9657552,176,0.005986818112432957
1662559746.9867072,177,0.005977575201541185
1662559749.7650998,178,0.005968339741230011
1662559753.0129278,179,0.005959108471870422
1662559756.1080384,180,0.005949882790446281
1662559759.5800142,181,0.005940655246376991
1662559762.5289474,182,0.005931425374001265
1662559765.5107973,183,0.0059221903793513775
1662559768.385655,184,0.0059129525907337666
1662559771.2362757,185,0.0059037175960838795
1662559774.3472118,186,0.005894486326724291
1662559782.8055253,189,0.005866824649274349
1662559785.6789079,190,0.00585761247202754
1662559788.589453,191,0.005848399363458157
1662559791.4816272,192,0.005839184857904911
1662559794.3971143,193,0.00582997128367424
1662559797.2865574,194,0.00582075584679842
1662559800.1254997,195,0.0058115404099226
1662559806.0129266,197,0.005793110467493534
1662559808.780432,198,0.005783896427601576
1662559811.7978878,199,0.005774684716016054
1662559814.8465536,200,0.00576547347009182
1662559820.5706651,202,0.005747056100517511
1662559823.5105917,203,0.005737850442528725
1662559826.465398,204,0.005728647578507662
1662559830.034668,205,0.005719444714486599
1662559833.418537,206,0.005710244178771973
1662559837.0064857,207,0.005701045040041208
1662559840.3060422,208,0.005691847298294306
1662559843.6029537,209,0.0056826528161764145
1662559847.2881172,210,0.005673464387655258
1662559850.817343,211,0.005664277821779251
1662559854.7119522,212,0.005655092187225819
1662559857.917526,213,0.005645908415317535
